datetime,open,high,low,close,volume,open_interest
2026-06-29 01:20:00,973,973,972,972,931.0,1828225.0
2026-06-29 01:21:00,972,973,971,971,4441.0,1828728.0
2026-06-29 01:22:00,971,972,970,970,2531.0,1828280.0
2026-06-29 01:23:00,970,973,970,972,4622.0,1828590.0
2026-06-29 01:24:00,972,973,971,972,1505.0,1828488.0
2026-06-29 01:25:00,972,973,971,972,1550.0,1828252.0
2026-06-29 01:26:00,972,973,971,971,1347.0,1827688.0
2026-06-29 01:27:00,971,972,971,972,262.0,1827774.0
2026-06-29 01:28:00,972,973,971,973,1280.0,1827661.0
2026-06-29 01:29:00,973,973,971,972,2831.0,1826890.0
2026-06-29 01:30:00,972,972,970,971,5122.0,1826486.0
2026-06-29 01:31:00,971,971,970,971,3005.0,1826129.0
2026-06-29 01:32:00,971,971,970,971,627.0,1826201.0
2026-06-29 01:33:00,971,971,970,970,496.0,1826156.0
2026-06-29 01:34:00,970,971,970,971,583.0,1826121.0
2026-06-29 01:35:00,971,972,970,971,2416.0,1826254.0
2026-06-29 01:36:00,971,973,971,973,2776.0,1826211.0
2026-06-29 01:37:00,973,973,971,972,2345.0,1825316.0
2026-06-29 01:38:00,972,973,972,973,413.0,1825385.0
2026-06-29 01:39:00,973,973,972,973,708.0,1825177.0
2026-06-29 01:40:00,973,974,972,973,4207.0,1824941.0
2026-06-29 01:41:00,973,974,973,974,840.0,1824798.0
2026-06-29 01:42:00,974,974,972,973,3371.0,1824095.0
2026-06-29 01:43:00,973,973,972,973,669.0,1824094.0
2026-06-29 01:44:00,973,973,972,973,863.0,1823983.0
2026-06-29 01:45:00,973,973,971,972,1978.0,1823963.0
2026-06-29 01:46:00,972,972,970,971,5449.0,1824664.0
2026-06-29 01:47:00,971,971,970,970,885.0,1824856.0
2026-06-29 01:48:00,970,971,969,971,7322.0,1826063.0
2026-06-29 01:49:00,971,972,970,972,2285.0,1826057.0
2026-06-29 01:50:00,972,972,970,971,2612.0,1826683.0
2026-06-29 01:51:00,971,972,971,971,411.0,1826870.0
