date,trade_count,turnover,commission,trading_pnl,holding_pnl,total_pnl,net_pnl
2024-07-05,0,0.0,0.0,0.0,1700.7539866723982,1700.7539866723982,1700.7539866723982
2024-07-08,0,0.0,0.0,0.0,1020.4523920034353,1020.4523920034353,1020.4523920034353
2024-07-09,0,0.0,0.0,0.0,-306.13571760103696,-306.13571760103696,-306.13571760103696
2024-07-10,0,0.0,0.0,0.0,1326.5881096044723,1326.5881096044723,1326.5881096044723
2024-07-11,0,0.0,0.0,0.0,-34.015079733453604,-34.015079733453604,-34.015079733453604
2024-07-12,0,0.0,0.0,0.0,-272.12063786757426,-272.12063786757426,-272.12063786757426
2024-07-15,0,0.0,0.0,0.0,578.2563554686112,578.2563554686112,578.2563554686112
2024-07-16,0,0.0,0.0,0.0,68.03015946689811,68.03015946689811,68.03015946689811
2024-07-17,0,0.0,0.0,0.0,510.2261960017131,510.2261960017131,510.2261960017131
2024-07-18,0,0.0,0.0,0.0,-680.3015946689538,-680.3015946689538,-680.3015946689538
2024-07-19,0,0.0,0.0,0.0,544.2412757351667,544.2412757351667,544.2412757351667
2024-07-22,0,0.0,0.0,0.0,510.2261960017131,510.2261960017131,510.2261960017131
2024-07-23,0,0.0,0.0,0.0,748.331754135852,748.331754135852,748.331754135852
2024-07-24,0,0.0,0.0,0.0,-714.3166744023983,-714.3166744023983,-714.3166744023983
2024-07-25,0,0.0,0.0,0.0,510.2261960017131,510.2261960017131,510.2261960017131
2024-07-26,0,0.0,0.0,0.0,748.331754135852,748.331754135852,748.331754135852
2024-07-29,0,0.0,0.0,0.0,1666.7389069389446,1666.7389069389446,1666.7389069389446
2024-07-30,0,0.0,0.0,0.0,-170.07539866724073,-170.07539866724073,-170.07539866724073
2024-07-31,0,0.0,0.0,0.0,-986.4373122699817,-986.4373122699817,-986.4373122699817
2024-08-01,0,0.0,0.0,0.0,952.4222325365372,952.4222325365372,952.4222325365372
2024-08-02,0,0.0,0.0,0.0,-816.3619136027501,-816.3619136027501,-816.3619136027501
2024-08-05,0,0.0,0.0,0.0,612.2714352020648,612.2714352020648,612.2714352020648
2024-08-06,0,0.0,0.0,0.0,612.2714352020648,612.2714352020648,612.2714352020648
2024-08-07,0,0.0,0.0,0.0,782.3468338692965,782.3468338692965,782.3468338692965
2024-08-08,0,0.0,0.0,0.0,510.2261960017222,510.2261960017222,510.2261960017222
2024-08-09,0,0.0,0.0,0.0,-374.165877067926,-374.165877067926,-374.165877067926
2024-08-12,0,0.0,0.0,0.0,136.06031893378713,136.06031893378713,136.06031893378713
2024-08-13,0,0.0,0.0,0.0,1258.5579501375742,1258.5579501375742,1258.5579501375742
2024-08-14,0,0.0,0.0,0.0,884.3920730696391,884.3920730696391,884.3920730696391
2024-08-15,0,0.0,0.0,0.0,-102.04523920034262,-102.04523920034262,-102.04523920034262
2024-08-16,0,0.0,0.0,0.0,170.07539866724073,170.07539866724073,170.07539866724073
2024-08-19,0,0.0,0.0,0.0,204.09047840068524,204.09047840068524,204.09047840068524
2024-08-20,0,0.0,0.0,0.0,-657.8916597676016,-657.8916597676016,-657.8916597676016
2024-08-21,0,0.0,0.0,0.0,-921.0483236996515,-921.0483236996515,-921.0483236996515
2024-08-22,0,0.0,0.0,0.0,1940.7803963671176,1940.7803963671176,1940.7803963671176
2024-08-23,0,0.0,0.0,0.0,427.6295788605512,427.6295788605512,427.6295788605512
2024-08-26,0,0.0,0.0,0.0,65.78916597854914,65.78916597854914,65.78916597854914
2024-08-27,0,0.0,0.0,0.0,-526.3133278283658,-526.3133278283658,-526.3133278283658
2024-08-28,0,0.0,0.0,0.0,427.6295788605512,427.6295788605512,427.6295788605512
2024-08-29,0,0.0,0.0,0.0,-296.051246903462,-296.051246903462,-296.051246903462
2024-08-30,0,0.0,0.0,0.0,-98.6837489678237,-98.6837489678237,-98.6837489678237
2024-09-02,0,0.0,0.0,0.0,2828.934137077499,2828.934137077499,2828.934137077499
2024-09-03,0,0.0,0.0,0.0,1151.3104046245644,1151.3104046245644,1151.3104046245644
2024-09-04,0,0.0,0.0,0.0,624.9970767961895,624.9970767961895,624.9970767961895
2024-09-05,0,0.0,0.0,0.0,-65.78916597854459,-65.78916597854459,-65.78916597854459
2024-09-06,0,0.0,0.0,0.0,98.68374896781916,98.68374896781916,98.68374896781916
2024-09-09,0,0.0,0.0,0.0,164.4729149463683,164.4729149463683,164.4729149463683
2024-09-10,0,0.0,0.0,0.0,1052.6266556567407,1052.6266556567407,1052.6266556567407
2024-09-11,0,0.0,0.0,0.0,-98.68374896781916,-98.68374896781916,-98.68374896781916
2024-09-12,0,0.0,0.0,0.0,1348.6779025602027,1348.6779025602027,1348.6779025602027
2024-09-13,0,0.0,0.0,0.0,888.153740710377,888.153740710377,888.153740710377
2024-09-18,0,0.0,0.0,0.0,-296.05124690345747,-296.05124690345747,-296.05124690345747
2024-09-19,0,0.0,0.0,0.0,-1282.8887365816581,-1282.8887365816581,-1282.8887365816581
2024-09-20,0,0.0,0.0,0.0,1019.7320726674707,1019.7320726674707,1019.7320726674707
2024-09-23,0,0.0,0.0,0.0,-789.4699917425578,-789.4699917425578,-789.4699917425578
2024-09-24,0,0.0,0.0,0.0,-1743.4128984314793,-1743.4128984314793,-1743.4128984314793
2024-09-25,0,0.0,0.0,0.0,-460.52416184982576,-460.52416184982576,-460.52416184982576
2024-09-26,0,0.0,0.0,0.0,-460.52416184982576,-460.52416184982576,-460.52416184982576
2024-09-27,0,0.0,0.0,0.0,-2072.3587283242114,-2072.3587283242114,-2072.3587283242114
2024-09-30,1,39637.97250207424,3.963797250207424,2796.0395540882246,-2763.1449710989546,32.89458298927002,28.930785739062596
2024-10-08,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-09,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-10,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-11,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-15,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-17,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-18,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-22,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-23,1,41640.0,4.164000000000001,-357.29834846209997,0.0,-357.29834846209997,-361.46234846209995
2024-10-24,0,0.0,0.0,0.0,3092.090800991682,3092.090800991682,3092.090800991682
2024-10-25,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-28,0,0.0,0.0,0.0,2072.358728324216,2072.358728324216,2072.358728324216
2024-10-29,0,0.0,0.0,0.0,-1480.256234517301,-1480.256234517301,-1480.256234517301
2024-10-30,0,0.0,0.0,0.0,65.78916597854914,65.78916597854914,65.78916597854914
2024-10-31,0,0.0,0.0,0.0,-394.7349958712766,-394.7349958712766,-394.7349958712766
2024-11-01,0,0.0,0.0,0.0,263.15666391418745,263.15666391418745,263.15666391418745
2024-11-04,0,0.0,0.0,0.0,-921.0483236996515,-921.0483236996515,-921.0483236996515
2024-11-05,0,0.0,0.0,0.0,1644.7291494636556,1644.7291494636556,1644.7291494636556
2024-11-06,0,0.0,0.0,0.0,-131.57833195708918,-131.57833195708918,-131.57833195708918
2024-11-07,0,0.0,0.0,0.0,65.78916597854914,65.78916597854914,65.78916597854914
2024-11-08,0,0.0,0.0,0.0,-1052.6266556567498,-1052.6266556567498,-1052.6266556567498
2024-11-11,0,0.0,0.0,0.0,-888.153740710377,-888.153740710377,-888.153740710377
2024-11-12,0,0.0,0.0,0.0,-361.84041288200206,-361.84041288200206,-361.84041288200206
2024-11-13,1,43256.376630894294,4.32563766308943,-690.7862427747386,690.7862427747386,0.0,-4.32563766308943
2024-11-14,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-15,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-20,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-21,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-25,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-26,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-28,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-29,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-02,1,41545.85831545209,4.1545858315452096,-1019.7320726674661,0.0,-1019.7320726674661,-1023.8866584990113
2024-12-03,1,42565.590388119555,4.256559038811956,-394.7349958712766,394.7349958712766,0.0,-4.256559038811956
2024-12-04,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-05,1,41060.0,4.106,1553.6058298828539,0.0,1553.6058298828539,1549.4998298828539
2024-12-06,0,0.0,0.0,0.0,-98.68374896781916,-98.68374896781916,-98.68374896781916
2024-12-09,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-10,0,0.0,0.0,0.0,-723.6808257640087,-723.6808257640087,-723.6808257640087
2024-12-11,0,0.0,0.0,0.0,-131.57833195709372,-131.57833195709372,-131.57833195709372
2024-12-12,0,0.0,0.0,0.0,-559.2079108176449,-559.2079108176449,-559.2079108176449
2024-12-13,1,40642.686977152676,4.064268697715268,-782.705098704082,1159.5631091751193,376.85801047103723,372.793741773322
2024-12-16,1,39840.0,3.984,327.887054308776,0.0,327.887054308776,323.903054308776
2024-12-17,0,0.0,0.0,0.0,-260.9016995680304,-260.9016995680304,-260.9016995680304
2024-12-18,0,0.0,0.0,0.0,-28.989077729779638,-28.989077729779638,-28.989077729779638
2024-12-19,0,0.0,0.0,0.0,-724.7269432445182,-724.7269432445182,-724.7269432445182
2024-12-20,0,0.0,0.0,0.0,724.7269432445182,724.7269432445182,724.7269432445182
2024-12-23,0,0.0,0.0,0.0,28.989077729779638,28.989077729779638,28.989077729779638
2024-12-24,0,0.0,0.0,0.0,-695.7378655147386,-695.7378655147386,-695.7378655147386
2024-12-25,0,0.0,0.0,0.0,811.6941764338617,811.6941764338617,811.6941764338617
2024-12-26,0,0.0,0.0,0.0,637.7597100551793,637.7597100551793,637.7597100551793
2024-12-27,0,0.0,0.0,0.0,289.89077729780547,289.89077729780547,289.89077729780547
2024-12-30,0,0.0,0.0,0.0,-231.9126218382462,-231.9126218382462,-231.9126218382462
2024-12-31,0,0.0,0.0,0.0,492.8143214062766,492.8143214062766,492.8143214062766
2025-01-02,0,0.0,0.0,0.0,-318.87985502758966,-318.87985502758966,-318.87985502758966
2025-01-03,0,0.0,0.0,0.0,-115.9563109191231,-115.9563109191231,-115.9563109191231
2025-01-06,0,0.0,0.0,0.0,173.93446637868237,173.93446637868237,173.93446637868237
2025-01-07,0,0.0,0.0,0.0,28.989077729784185,28.989077729784185,28.989077729784185
2025-01-08,0,0.0,0.0,0.0,1188.5521869210106,1188.5521869210106,1188.5521869210106
2025-01-09,0,0.0,0.0,0.0,-724.7269432445182,-724.7269432445182,-724.7269432445182
2025-01-10,0,0.0,0.0,0.0,289.89077729780547,289.89077729780547,289.89077729780547
2025-01-13,0,0.0,0.0,0.0,-1536.42111967838,-1536.42111967838,-1536.42111967838
2025-01-14,1,39425.145712501886,3.942514571250189,898.6614096232051,-840.6832541636459,57.978155459559275,54.03564088830909
2025-01-15,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-16,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-17,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-21,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-22,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-23,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-24,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-27,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,1,38671.429691527585,3.867142969152759,-86.96723318934346,0.0,-86.96723318934346,-90.83437615849621
2025-02-07,0,0.0,0.0,0.0,-144.94538864890274,-144.94538864890274,-144.94538864890274
2025-02-10,1,38845.36415790627,3.884536415790627,231.9126218382462,-173.93446637868692,57.978155459559275,54.09361904376865
2025-02-11,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-12,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-13,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-14,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-17,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-18,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-19,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-20,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-21,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-25,1,36787.13963909183,3.6787139639091833,927.6504873529848,0.0,927.6504873529848,923.9717733890756
2025-02-26,0,0.0,0.0,0.0,376.85801048714893,376.85801048714893,376.85801048714893
2025-02-27,0,0.0,0.0,0.0,-289.89077729781,-289.89077729781,-289.89077729781
2025-02-28,0,0.0,0.0,0.0,-405.84708821692857,-405.84708821692857,-405.84708821692857
2025-03-03,0,0.0,0.0,0.0,608.7706323253951,608.7706323253951,608.7706323253951
2025-03-04,0,0.0,0.0,0.0,-115.9563109191231,-115.9563109191231,-115.9563109191231
2025-03-05,0,0.0,0.0,0.0,840.6832541636459,840.6832541636459,840.6832541636459
2025-03-06,0,0.0,0.0,0.0,-115.9563109191231,-115.9563109191231,-115.9563109191231
2025-03-07,0,0.0,0.0,0.0,695.7378655147386,695.7378655147386,695.7378655147386
2025-03-10,0,0.0,0.0,0.0,1130.5740314614513,1130.5740314614513,1130.5740314614513
2025-03-11,0,0.0,0.0,0.0,-289.89077729781,-289.89077729781,-289.89077729781
2025-03-12,0,0.0,0.0,0.0,173.93446637868692,173.93446637868692,173.93446637868692
2025-03-13,0,0.0,0.0,0.0,-115.9563109191231,-115.9563109191231,-115.9563109191231
2025-03-14,0,0.0,0.0,0.0,-347.8689327573693,-347.8689327573693,-347.8689327573693
2025-03-17,0,0.0,0.0,0.0,-260.9016995680304,-260.9016995680304,-260.9016995680304
2025-03-18,0,0.0,0.0,0.0,405.8470882169331,405.8470882169331,405.8470882169331
2025-03-19,0,0.0,0.0,0.0,-521.8033991360562,-521.8033991360562,-521.8033991360562
2025-03-20,0,0.0,0.0,0.0,86.96723318934346,86.96723318934346,86.96723318934346
2025-03-21,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-24,0,0.0,0.0,0.0,-1942.268207895313,-1942.268207895313,-1942.268207895313
2025-03-25,1,35960.0,3.596,566.2379395238031,-579.7815545956155,-13.543615071812383,-17.139615071812383
2025-03-26,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-27,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-28,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-31,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-01,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-02,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-03,0,0.0,0.0,0.0,0.0,0.0,0.0
